posx,posy,posz,velx,vely,velz
-3459.23485388092,4003.99700889217,3552.27861206466,-0.278193823822909,-0.0758930859155942,-0.148049815509121
-3459.51304394967,4003.92116194344,3552.13050866767,-0.278196595324894,-0.0759177980681931,-0.148054754560427
-3459.79123679549,4003.84529106781,3551.98240009572,-0.278199161487211,-0.0759419879629808,-0.148059052350461
-3460.0694323654,4003.7693962517,3551.83428633857,-0.278202106831257,-0.0759669281547398,-0.14806427721596
-3460.34763071638,4003.69347751637,3551.68616741686,-0.27820584263669,-0.0759911922659079,-0.148068769945891
-3460.62583181058,4003.61753484966,3551.53804332072,-0.278208604517154,-0.0760159071659161,-0.148073708082877
-3460.90403565936,4003.54156824578,3551.38991404259,-0.278209986816236,-0.0760400266490959,-0.14807780965602
-3461.18224224999,4003.46557771335,3551.24177959504,-0.278212768083132,-0.0760650390940242,-0.148083102005456
-3461.46045158587,4003.38956324544,3551.0936399701,-0.278214193991193,-0.076089752231858,-0.148087912430929
-3461.73866367434,4003.31352483667,3550.94549516179,-0.27822017013482,-0.0761129810532076,-0.148091376210728
-3462.01687886372,4003.23746292579,3550.79734556887,-0.278221745679246,-0.0761376260638019,-0.14809611788121
-3462.29509685707,4003.16137715615,3550.64919087055,-0.278224517344073,-0.0761626412628861,-0.148101409257428
-3462.57331758216,4003.08526744975,3550.50103099768,-0.27822856702042,-0.0761870686222473,-0.14810611828382
-3462.8515410489,4003.00913380422,3550.3528659471,-0.278231131312413,-0.0762115619976043,-0.148110768299583
-3463.12976725979,4002.93297622715,3550.20469572864,-0.278232697185496,-0.0762362094893142,-0.148115509059951
-3463.40799618841,4002.8567947117,3550.05652033719,-0.278236407048656,-0.0762604813518599,-0.148119999402033
-3463.68622783305,4002.78058925189,3549.90833976678,-0.278238146424639,-0.0762853571094424,-0.148125026036917
-3463.96446222482,4002.70435986523,3549.76015403599,-0.278240522896513,-0.0763096259122095,-0.148129388776964
-3464.24269933595,4002.62810652726,3549.6119631194,-0.278244582203997,-0.0763343540600867,-0.148134451124587
-3464.52093917775,4002.55182926359,3549.46376704681,-0.278247108181076,-0.0763585549647925,-0.148138745282072
-3464.79918172287,4002.47552805722,3549.31556580161,-0.278250960435608,-0.0763827612053558,-0.148143166455633
-3465.07742697683,4002.39920289895,3549.16735937308,-0.278252557476124,-0.0764080056451039,-0.148148614484786
-3465.35567496903,4002.32285381041,3549.01914778492,-0.278253925904519,-0.0764324307973559,-0.148153067075477
-3465.63392565761,4002.24648078,3548.87093102817,-0.2782577710071,-0.0764566391322993,-0.148157487644559
-3465.9121790563,4002.17008380708,3548.72270910142,-0.278261637709968,-0.076481144579941,-0.148162262394539
-3466.19043516719,4002.09366288528,3548.57448199793,-0.278263022965204,-0.0765058678497531,-0.148167068658256
-3466.46869399118,4002.01721802722,3548.4262497332,-0.278265912432069,-0.0765308241731303,-0.148172288360176
-3466.74695549954,4001.94074920414,3548.27801227666,-0.27826936801431,-0.0765542844295518,-0.148175781101359
-3467.025219713,4001.86425645577,3548.12976967426,-0.278270948030466,-0.0765795331346774,-0.148181227284227
-3467.30348663243,4001.78773975086,3547.98152188976,-0.278274754975693,-0.076603449491026,-0.148185292416118
-3467.58175625435,4001.71119911321,3547.83326895249,-0.278277456787338,-0.0766281812008162,-0.148190224869779
-3467.86002855649,4001.63463451912,3547.68501083708,-0.278278827669846,-0.0766529079560954,-0.14819502964568
-3468.13830355452,4001.55804597439,3547.5367475497,-0.278281524649295,-0.0766776409307752,-0.148199961605409
-3468.41658124234,4001.48143348265,3547.38847909625,-0.278284195361102,-0.076702078222904,-0.148204539141896
-3468.69486162661,4001.40479704234,3547.24020547482,-0.278288014309832,-0.0767262945142006,-0.148208957572906
-3468.9731446649,4001.32813665389,3547.09192669073,-0.278291854713136,-0.0767508079483086,-0.148213729981928
-3469.25143042032,4001.25145230916,3546.94364272953,-0.27829091228421,-0.0767759807907147,-0.148218851276122
-3469.52971882366,4001.17474401486,3546.79535360589,-0.278296052527539,-0.0768002052887352,-0.148223396659131
-3469.80800992949,4001.09801176756,3546.64705931189,-0.278298379543108,-0.0768244870404029,-0.148227754428741
-3470.08630369917,4001.02125557491,3546.4987598607,-0.278301059680773,-0.0768492247119551,-0.14823268479586
-3470.36460012666,4000.94447541328,3546.35045522581,-0.278303535948659,-0.0768734389734843,-0.148236974437314
